Year,Sex,Age,Unit,Value
2017,Total,0-15 years old,Rate upper bounds (%),14.0
2017,Total,16-24 years old,Rate upper bounds (%),16.2
2017,Total,25-34 years old,Rate upper bounds (%),19.9
2017,Total,35-44 years old,Rate upper bounds (%),11.6
2017,Total,45-54 years old,Rate upper bounds (%),8.7
2017,Total,55-64 years old,Rate upper bounds (%),7.0
2017,Total,65 + years old,Rate upper bounds (%),10.4
2017,Female,Total,Rate upper bounds (%),12.0
2017,Female,0-15 years old,Rate upper bounds (%),16.3
2017,Female,16-24 years old,Rate upper bounds (%),18.5
2017,Female,25-34 years old,Rate upper bounds (%),20.7
2017,Female,35-44 years old,Rate upper bounds (%),11.1
2017,Female,45-54 years old,Rate upper bounds (%),11.6
2017,Female,55-64 years old,Rate upper bounds (%),8.0
2017,Female,65 + years old,Rate upper bounds (%),12.9
2017,Male,Total,Rate upper bounds (%),11.3
2017,Male,0-15 years old,Rate upper bounds (%),13.5
2017,Male,16-24 years old,Rate upper bounds (%),16.9
2017,Male,25-34 years old,Rate upper bounds (%),22.1
2017,Male,35-44 years old,Rate upper bounds (%),14.2
2017,Male,45-54 years old,Rate upper bounds (%),7.7
2017,Male,55-64 years old,Rate upper bounds (%),7.8
2017,Male,65 + years old,Rate upper bounds (%),10.0
2018,Total,Total,Rate upper bounds (%),9.9
2018,Total,0-15 years old,Rate upper bounds (%),13.1
2018,Total,16-24 years old,Rate upper bounds (%),12.9
2018,Total,25-34 years old,Rate upper bounds (%),15.5
2018,Total,35-44 years old,Rate upper bounds (%),12.4
2018,Total,45-54 years old,Rate upper bounds (%),9.0
2018,Total,55-64 years old,Rate upper bounds (%),10.0
2018,Total,65 + years old,Rate upper bounds (%),6.9
2018,Female,Total,Rate upper bounds (%),10.2
2018,Female,0-15 years old,Rate upper bounds (%),14.4
2018,Female,16-24 years old,Rate upper bounds (%),16.8
2018,Female,25-34 years old,Rate upper bounds (%),17.2
2018,Female,35-44 years old,Rate upper bounds (%),13.9
2018,Female,45-54 years old,Rate upper bounds (%),10.8
2018,Female,55-64 years old,Rate upper bounds (%),7.9
2018,Female,65 + years old,Rate upper bounds (%),6.2
2018,Male,Total,Rate upper bounds (%),10.4
2018,Male,0-15 years old,Rate upper bounds (%),13.7
2018,Male,16-24 years old,Rate upper bounds (%),11.5
2018,Male,25-34 years old,Rate upper bounds (%),16.6
2018,Male,35-44 years old,Rate upper bounds (%),13.3
2018,Male,45-54 years old,Rate upper bounds (%),9.4
2018,Male,55-64 years old,Rate upper bounds (%),14.4
2018,Male,65 + years old,Rate upper bounds (%),9.6
2004,Total,Total,Number of individuals,28100.0
2004,Total,0-15 years old,Number of individuals,8186.0
2004,Total,16-24 years old,Number of individuals,5313.0
2004,Total,25-34 years old,Number of individuals,4201.0
2004,Total,35-44 years old,Number of individuals,3763.0
2004,Total,45-54 years old,Number of individuals,2173.0
2004,Total,55-64 years old,Number of individuals,1272.0
2004,Total,65 + years old,Number of individuals,3191.0
2004,Female,Total,Number of individuals,14561.0
2004,Female,0-15 years old,Number of individuals,3943.0
2004,Female,16-24 years old,Number of individuals,2960.0
2004,Female,25-34 years old,Number of individuals,2230.0
2004,Female,35-44 years old,Number of individuals,1860.0
2004,Female,45-54 years old,Number of individuals,971.0
2004,Female,55-64 years old,Number of individuals,672.0
2004,Female,65 + years old,Number of individuals,1925.0
2004,Male,Total,Number of individuals,13538.0
2004,Male,0-15 years old,Number of individuals,4242.0
2004,Male,16-24 years old,Number of individuals,2353.0
2004,Male,25-34 years old,Number of individuals,1971.0
2004,Male,35-44 years old,Number of individuals,1903.0
2004,Male,45-54 years old,Number of individuals,1203.0
2004,Male,55-64 years old,Number of individuals,600.0
2004,Male,65 + years old,Number of individuals,1266.0
2005,Total,Total,Number of individuals,27532.0
2005,Total,0-15 years old,Number of individuals,7138.0
2005,Total,16-24 years old,Number of individuals,5469.0
2005,Total,25-34 years old,Number of individuals,4549.0
2005,Total,35-44 years old,Number of individuals,3477.0
2005,Total,45-54 years old,Number of individuals,2545.0
2005,Total,55-64 years old,Number of individuals,1451.0
2005,Total,65 + years old,Number of individuals,2902.0
2005,Female,Total,Number of individuals,13540.0
2005,Female,0-15 years old,Number of individuals,3276.0
2005,Female,16-24 years old,Number of individuals,2796.0
2005,Female,25-34 years old,Number of individuals,2385.0
2005,Female,35-44 years old,Number of individuals,1881.0
2005,Female,45-54 years old,Number of individuals,937.0
2005,Female,55-64 years old,Number of individuals,631.0
2005,Female,65 + years old,Number of individuals,1634.0
2005,Male,Total,Number of individuals,13992.0
2005,Male,0-15 years old,Number of individuals,3862.0
2005,Male,16-24 years old,Number of individuals,2673.0
2005,Male,25-34 years old,Number of individuals,2164.0
2005,Male,35-44 years old,Number of individuals,1596.0
2005,Male,45-54 years old,Number of individuals,1608.0
2005,Male,55-64 years old,Number of individuals,820.0
2005,Male,65 + years old,Number of individuals,1268.0
2006,Total,Total,Number of individuals,27784.0
2006,Total,0-15 years old,Number of individuals,8428.0
2006,Total,16-24 years old,Number of individuals,4275.0
2006,Total,25-34 years old,Number of individuals,4303.0
2006,Total,35-44 years old,Number of individuals,3892.0
2006,Total,45-54 years old,Number of individuals,2092.0
2006,Total,55-64 years old,Number of individuals,1038.0
2006,Total,65 + years old,Number of individuals,3755.0
2006,Female,Total,Number of individuals,14586.0
2006,Female,0-15 years old,Number of individuals,4127.0
2006,Female,16-24 years old,Number of individuals,2619.0
2006,Female,25-34 years old,Number of individuals,2479.0
2006,Female,35-44 years old,Number of individuals,1750.0
2006,Female,45-54 years old,Number of individuals,787.0
2006,Female,55-64 years old,Number of individuals,589.0
2006,Female,65 + years old,Number of individuals,2235.0
2006,Male,Total,Number of individuals,13197.0
2006,Male,0-15 years old,Number of individuals,4300.0
2006,Male,16-24 years old,Number of individuals,1657.0
2006,Male,25-34 years old,Number of individuals,1824.0
2006,Male,35-44 years old,Number of individuals,2141.0
2006,Male,45-54 years old,Number of individuals,1306.0
2006,Male,55-64 years old,Number of individuals,449.0
2006,Male,65 + years old,Number of individuals,1520.0
2007,Total,Total,Number of individuals,29916.0
2007,Total,0-15 years old,Number of individuals,8724.0
2007,Total,16-24 years old,Number of individuals,4140.0
2007,Total,25-34 years old,Number of individuals,4934.0
2007,Total,35-44 years old,Number of individuals,3241.0
2007,Total,45-54 years old,Number of individuals,2421.0
2007,Total,55-64 years old,Number of individuals,1416.0
2007,Total,65 + years old,Number of individuals,5039.0
2007,Female,Total,Number of individuals,16177.0
2007,Female,0-15 years old,Number of individuals,4537.0
2007,Female,16-24 years old,Number of individuals,2590.0
2007,Female,25-34 years old,Number of individuals,2505.0
2007,Female,35-44 years old,Number of individuals,1495.0
2007,Female,45-54 years old,Number of individuals,1105.0
2007,Female,55-64 years old,Number of individuals,624.0
2007,Female,65 + years old,Number of individuals,3320.0
2007,Male,Total,Number of individuals,13739.0
2007,Male,0-15 years old,Number of individuals,4188.0
2007,Male,16-24 years old,Number of individuals,1550.0
2007,Male,25-34 years old,Number of individuals,2429.0
2007,Male,35-44 years old,Number of individuals,1746.0
2007,Male,45-54 years old,Number of individuals,1316.0
2007,Male,55-64 years old,Number of individuals,792.0
2007,Male,65 + years old,Number of individuals,1719.0
2008,Total,Total,Number of individuals,30357.0
2008,Total,0-15 years old,Number of individuals,8234.0
2008,Total,16-24 years old,Number of individuals,4462.0
2008,Total,25-34 years old,Number of individuals,4986.0
2008,Total,35-44 years old,Number of individuals,3187.0
2008,Total,45-54 years old,Number of individuals,2571.0
2008,Total,55-64 years old,Number of individuals,1823.0
2008,Total,65 + years old,Number of individuals,5094.0
2008,Female,Total,Number of individuals,15961.0
2008,Female,0-15 years old,Number of individuals,4293.0
2008,Female,16-24 years old,Number of individuals,2244.0
2008,Female,25-34 years old,Number of individuals,2386.0
2008,Female,35-44 years old,Number of individuals,1452.0
2008,Female,45-54 years old,Number of individuals,1232.0
2008,Female,55-64 years old,Number of individuals,757.0
2008,Female,65 + years old,Number of individuals,3597.0
2008,Male,Total,Number of individuals,14396.0
2008,Male,0-15 years old,Number of individuals,3941.0
2008,Male,16-24 years old,Number of individuals,2218.0
2008,Male,25-34 years old,Number of individuals,2600.0
2008,Male,35-44 years old,Number of individuals,1735.0
2008,Male,45-54 years old,Number of individuals,1339.0
2008,Male,55-64 years old,Number of individuals,1066.0
2008,Male,65 + years old,Number of individuals,1497.0
2009,Total,Total,Number of individuals,31232.0
2009,Total,0-15 years old,Number of individuals,7096.0
2009,Total,16-24 years old,Number of individuals,5738.0
2009,Total,25-34 years old,Number of individuals,5606.0
2009,Total,35-44 years old,Number of individuals,3690.0
2009,Total,45-54 years old,Number of individuals,2737.0
2009,Total,55-64 years old,Number of individuals,2011.0
2009,Total,65 + years old,Number of individuals,4353.0
2009,Female,Total,Number of individuals,16813.0
2009,Female,0-15 years old,Number of individuals,3695.0
2009,Female,16-24 years old,Number of individuals,3603.0
2009,Female,25-34 years old,Number of individuals,2657.0
2009,Female,35-44 years old,Number of individuals,1818.0
2009,Female,45-54 years old,Number of individuals,912.0
2009,Female,55-64 years old,Number of individuals,775.0
2009,Female,65 + years old,Number of individuals,3352.0
2009,Male,Total,Number of individuals,14420.0
2009,Male,0-15 years old,Number of individuals,3401.0
2009,Male,16-24 years old,Number of individuals,2135.0
2009,Male,25-34 years old,Number of individuals,2950.0
2009,Male,35-44 years old,Number of individuals,1872.0
2009,Male,45-54 years old,Number of individuals,1824.0
2009,Male,55-64 years old,Number of individuals,1236.0
2009,Male,65 + years old,Number of individuals,1001.0
2010,Total,Total,Number of individuals,29691.0
2010,Total,0-15 years old,Number of individuals,9069.0
2010,Total,16-24 years old,Number of individuals,5801.0
2010,Total,25-34 years old,Number of individuals,5494.0
2010,Total,35-44 years old,Number of individuals,3220.0
2010,Total,45-54 years old,Number of individuals,3253.0
2010,Total,55-64 years old,Number of individuals,1056.0
2010,Total,65 + years old,Number of individuals,1798.0
2010,Female,Total,Number of individuals,14807.0
2010,Female,0-15 years old,Number of individuals,4564.0
2010,Female,16-24 years old,Number of individuals,3288.0
2010,Female,25-34 years old,Number of individuals,2750.0
2010,Female,35-44 years old,Number of individuals,1357.0
2010,Female,45-54 years old,Number of individuals,1144.0
2010,Female,55-64 years old,Number of individuals,427.0
2010,Female,65 + years old,Number of individuals,1277.0
2010,Male,Total,Number of individuals,14885.0
2010,Male,0-15 years old,Number of individuals,4505.0
2010,Male,16-24 years old,Number of individuals,2512.0
2010,Male,25-34 years old,Number of individuals,2744.0
2010,Male,35-44 years old,Number of individuals,1863.0
2010,Male,45-54 years old,Number of individuals,2109.0
2010,Male,55-64 years old,Number of individuals,630.0
2010,Male,65 + years old,Number of individuals,521.0
2011,Total,Total,Number of individuals,27645.0
2011,Total,0-15 years old,Number of individuals,7926.0
2011,Total,16-24 years old,Number of individuals,5066.0
2011,Total,25-34 years old,Number of individuals,5847.0
2011,Total,35-44 years old,Number of individuals,2788.0
2011,Total,45-54 years old,Number of individuals,2773.0
2011,Total,55-64 years old,Number of individuals,1649.0
2011,Total,65 + years old,Number of individuals,1597.0
2011,Female,Total,Number of individuals,14205.0
2011,Female,0-15 years old,Number of individuals,4219.0
2011,Female,16-24 years old,Number of individuals,2621.0
2011,Female,25-34 years old,Number of individuals,3307.0
2011,Female,35-44 years old,Number of individuals,1471.0
2011,Female,45-54 years old,Number of individuals,1013.0
2011,Female,55-64 years old,Number of individuals,498.0
2011,Female,65 + years old,Number of individuals,1077.0
2011,Male,Total,Number of individuals,13439.0
2011,Male,0-15 years old,Number of individuals,3707.0
2011,Male,16-24 years old,Number of individuals,2445.0
2011,Male,25-34 years old,Number of individuals,2540.0
2011,Male,35-44 years old,Number of individuals,1316.0
2011,Male,45-54 years old,Number of individuals,1760.0
2011,Male,55-64 years old,Number of individuals,1151.0
2011,Male,65 + years old,Number of individuals,520.0
2012,Total,Total,Number of individuals,23765.0
2012,Total,0-15 years old,Number of individuals,7334.0
2012,Total,16-24 years old,Number of individuals,3745.0
2012,Total,25-34 years old,Number of individuals,4561.0
2012,Total,35-44 years old,Number of individuals,3070.0
2012,Total,45-54 years old,Number of individuals,2098.0
2012,Total,55-64 years old,Number of individuals,1231.0
2012,Total,65 + years old,Number of individuals,1726.0
2012,Female,Total,Number of individuals,11215.0
2012,Female,0-15 years old,Number of individuals,3761.0
2012,Female,16-24 years old,Number of individuals,1973.0
2012,Female,25-34 years old,Number of individuals,2051.0
2012,Female,35-44 years old,Number of individuals,1485.0
2012,Female,45-54 years old,Number of individuals,685.0
2012,Female,55-64 years old,Number of individuals,377.0
2012,Female,65 + years old,Number of individuals,884.0
2012,Male,Total,Number of individuals,12550.0
2012,Male,0-15 years old,Number of individuals,3574.0
2012,Male,16-24 years old,Number of individuals,1772.0
2012,Male,25-34 years old,Number of individuals,2510.0
2012,Male,35-44 years old,Number of individuals,1585.0
2012,Male,45-54 years old,Number of individuals,1413.0
2012,Male,55-64 years old,Number of individuals,855.0
2012,Male,65 + years old,Number of individuals,841.0
2013,Total,Total,Number of individuals,28407.0
2013,Total,0-15 years old,Number of individuals,8816.0
2013,Total,16-24 years old,Number of individuals,5493.0
2013,Total,25-34 years old,Number of individuals,5460.0
2013,Total,35-44 years old,Number of individuals,3554.0
2013,Total,45-54 years old,Number of individuals,2067.0
2013,Total,55-64 years old,Number of individuals,1488.0
2013,Total,65 + years old,Number of individuals,1529.0
2013,Female,Total,Number of individuals,13678.0
2013,Female,0-15 years old,Number of individuals,4172.0
2013,Female,16-24 years old,Number of individuals,3040.0
2013,Female,25-34 years old,Number of individuals,2898.0
2013,Female,35-44 years old,Number of individuals,1657.0
2013,Female,45-54 years old,Number of individuals,619.0
2013,Female,55-64 years old,Number of individuals,488.0
2013,Female,65 + years old,Number of individuals,804.0
2013,Male,Total,Number of individuals,14729.0
2013,Male,0-15 years old,Number of individuals,4644.0
2013,Male,16-24 years old,Number of individuals,2453.0
2013,Male,25-34 years old,Number of individuals,2562.0
2013,Male,35-44 years old,Number of individuals,1897.0
2013,Male,45-54 years old,Number of individuals,1448.0
2013,Male,55-64 years old,Number of individuals,1000.0
2013,Male,65 + years old,Number of individuals,725.0
2014,Total,Total,Number of individuals,24444.0
2014,Total,0-15 years old,Number of individuals,7166.0
2014,Total,16-24 years old,Number of individuals,3664.0
2014,Total,25-34 years old,Number of individuals,3810.0
2014,Total,35-44 years old,Number of individuals,3141.0
2014,Total,45-54 years old,Number of individuals,2623.0
2014,Total,55-64 years old,Number of individuals,1283.0
2014,Total,65 + years old,Number of individuals,2757.0
2014,Female,Total,Number of individuals,11882.0
2014,Female,0-15 years old,Number of individuals,3512.0
2014,Female,16-24 years old,Number of individuals,1873.0
2014,Female,25-34 years old,Number of individuals,2134.0
2014,Female,35-44 years old,Number of individuals,1350.0
2014,Female,45-54 years old,Number of individuals,935.0
2014,Female,55-64 years old,Number of individuals,499.0
2014,Female,65 + years old,Number of individuals,1578.0
2014,Male,Total,Number of individuals,12562.0
2014,Male,0-15 years old,Number of individuals,3653.0
2014,Male,16-24 years old,Number of individuals,1790.0
2014,Male,25-34 years old,Number of individuals,1676.0
2014,Male,35-44 years old,Number of individuals,1791.0
2014,Male,45-54 years old,Number of individuals,1688.0
2014,Male,55-64 years old,Number of individuals,785.0
2014,Male,65 + years old,Number of individuals,1178.0
2015,Total,Total,Number of individuals,29027.0
2015,Total,0-15 years old,Number of individuals,8243.0
2015,Total,16-24 years old,Number of individuals,4912.0
2015,Total,25-34 years old,Number of individuals,6269.0
2015,Total,35-44 years old,Number of individuals,3049.0
2015,Total,45-54 years old,Number of individuals,2083.0
2015,Total,55-64 years old,Number of individuals,1943.0
2015,Total,65 + years old,Number of individuals,2529.0
2015,Female,Total,Number of individuals,14325.0
2015,Female,0-15 years old,Number of individuals,4018.0
2015,Female,16-24 years old,Number of individuals,2390.0
2015,Female,25-34 years old,Number of individuals,3488.0
2015,Female,35-44 years old,Number of individuals,1359.0
2015,Female,45-54 years old,Number of individuals,720.0
2015,Female,55-64 years old,Number of individuals,765.0
2015,Female,65 + years old,Number of individuals,1585.0
2015,Male,Total,Number of individuals,14702.0
2015,Male,0-15 years old,Number of individuals,4225.0
2015,Male,16-24 years old,Number of individuals,2523.0
2015,Male,25-34 years old,Number of individuals,2781.0
2015,Male,35-44 years old,Number of individuals,1690.0
2015,Male,45-54 years old,Number of individuals,1363.0
2015,Male,55-64 years old,Number of individuals,1177.0
2015,Male,65 + years old,Number of individuals,943.0
2016,Total,Total,Number of individuals,28410.0
2016,Total,0-15 years old,Number of individuals,7673.0
2016,Total,16-24 years old,Number of individuals,4528.0
2016,Total,25-34 years old,Number of individuals,6157.0
2016,Total,35-44 years old,Number of individuals,3308.0
2016,Total,45-54 years old,Number of individuals,2281.0
2016,Total,55-64 years old,Number of individuals,1786.0
2016,Total,65 + years old,Number of individuals,2677.0
2016,Female,Total,Number of individuals,14572.0
2016,Female,0-15 years old,Number of individuals,3732.0
2016,Female,16-24 years old,Number of individuals,2257.0
2016,Female,25-34 years old,Number of individuals,3443.0
2016,Female,35-44 years old,Number of individuals,1301.0
2016,Female,45-54 years old,Number of individuals,1070.0
2016,Female,55-64 years old,Number of individuals,886.0
2016,Female,65 + years old,Number of individuals,1882.0
2016,Male,Total,Number of individuals,13839.0
2016,Male,0-15 years old,Number of individuals,3941.0
2016,Male,16-24 years old,Number of individuals,2271.0
2016,Male,25-34 years old,Number of individuals,2714.0
2016,Male,35-44 years old,Number of individuals,2007.0
2016,Male,45-54 years old,Number of individuals,1211.0
2016,Male,55-64 years old,Number of individuals,900.0
2016,Male,65 + years old,Number of individuals,795.0
2017,Total,Total,Number of individuals,34886.0
2017,Total,0-15 years old,Number of individuals,8621.0
2017,Total,16-24 years old,Number of individuals,5488.0
2017,Total,25-34 years old,Number of individuals,8098.0
2017,Total,35-44 years old,Number of individuals,3981.0
2017,Total,45-54 years old,Number of individuals,2627.0
2017,Total,55-64 years old,Number of individuals,2219.0
2017,Total,65 + years old,Number of individuals,3852.0
2017,Female,Total,Number of individuals,18133.0
2017,Female,0-15 years old,Number of individuals,4615.0
2017,Female,16-24 years old,Number of individuals,2791.0
2017,Female,25-34 years old,Number of individuals,3763.0
2017,Female,35-44 years old,Number of individuals,1802.0
2017,Female,45-54 years old,Number of individuals,1622.0
2017,Female,55-64 years old,Number of individuals,1189.0
2017,Female,65 + years old,Number of individuals,2351.0
2017,Male,Total,Number of individuals,16753.0
2017,Male,0-15 years old,Number of individuals,4006.0
2017,Male,16-24 years old,Number of individuals,2697.0
2017,Male,25-34 years old,Number of individuals,4335.0
2017,Male,35-44 years old,Number of individuals,2179.0
2017,Male,45-54 years old,Number of individuals,1005.0
2017,Male,55-64 years old,Number of individuals,1030.0
2017,Male,65 + years old,Number of individuals,1501.0
2018,Total,Total,Number of individuals,31371.0
2018,Total,0-15 years old,Number of individuals,7945.0
2018,Total,16-24 years old,Number of individuals,4413.0
2018,Total,25-34 years old,Number of individuals,6150.0
2018,Total,35-44 years old,Number of individuals,4399.0
2018,Total,45-54 years old,Number of individuals,2939.0
2018,Total,55-64 years old,Number of individuals,3175.0
2018,Total,65 + years old,Number of individuals,2350.0
2018,Female,Total,Number of individuals,15293.0
2018,Female,0-15 years old,Number of individuals,3765.0
2018,Female,16-24 years old,Number of individuals,2665.0
2018,Female,25-34 years old,Number of individuals,2876.0
2018,Female,35-44 years old,Number of individuals,2223.0
2018,Female,45-54 years old,Number of individuals,1671.0
2018,Female,55-64 years old,Number of individuals,1126.0
2018,Female,65 + years old,Number of individuals,966.0
2018,Male,Total,Number of individuals,16077.0
2018,Male,0-15 years old,Number of individuals,4180.0
2018,Male,16-24 years old,Number of individuals,1747.0
2018,Male,25-34 years old,Number of individuals,3274.0
2018,Male,35-44 years old,Number of individuals,2175.0
2018,Male,45-54 years old,Number of individuals,1268.0
2018,Male,55-64 years old,Number of individuals,2049.0
2018,Male,65 + years old,Number of individuals,1384.0
2004,Total,Total,Number lower bounds,26034.0
2004,Total,0-15 years old,Number lower bounds,7188.0
2004,Total,16-24 years old,Number lower bounds,4500.0
2004,Total,25-34 years old,Number lower bounds,3411.0
2004,Total,35-44 years old,Number lower bounds,3059.0
2004,Total,45-54 years old,Number lower bounds,1611.0
2004,Total,55-64 years old,Number lower bounds,851.0
2004,Total,65 + years old,Number lower bounds,2396.0
2004,Female,Total,Number lower bounds,13093.0
2004,Female,0-15 years old,Number lower bounds,3286.0
2004,Female,16-24 years old,Number lower bounds,2356.0
2004,Female,25-34 years old,Number lower bounds,1685.0
2004,Female,35-44 years old,Number lower bounds,1395.0
2004,Female,45-54 years old,Number lower bounds,626.0
2004,Female,55-64 years old,Number lower bounds,382.0
2004,Female,65 + years old,Number lower bounds,1301.0
2004,Male,Total,Number lower bounds,12112.0
2004,Male,0-15 years old,Number lower bounds,3512.0
2004,Male,16-24 years old,Number lower bounds,1835.0
2004,Male,25-34 years old,Number lower bounds,1426.0
2004,Male,35-44 years old,Number lower bounds,1398.0
2004,Male,45-54 years old,Number lower bounds,786.0
2004,Male,55-64 years old,Number lower bounds,325.0
2004,Male,65 + years old,Number lower bounds,817.0
2005,Total,Total,Number lower bounds,25486.0
2005,Total,0-15 years old,Number lower bounds,6221.0
2005,Total,16-24 years old,Number lower bounds,4620.0
2005,Total,25-34 years old,Number lower bounds,3716.0
2005,Total,35-44 years old,Number lower bounds,2808.0
2005,Total,45-54 years old,Number lower bounds,1890.0
2005,Total,55-64 years old,Number lower bounds,1023.0
2005,Total,65 + years old,Number lower bounds,2188.0
2005,Female,Total,Number lower bounds,12126.0
2005,Female,0-15 years old,Number lower bounds,2673.0
2005,Female,16-24 years old,Number lower bounds,2202.0
2005,Female,25-34 years old,Number lower bounds,1809.0
2005,Female,35-44 years old,Number lower bounds,1405.0
2005,Female,45-54 years old,Number lower bounds,609.0
2005,Female,55-64 years old,Number lower bounds,360.0
2005,Female,65 + years old,Number lower bounds,1084.0
2005,Male,Total,Number lower bounds,12539.0
2005,Male,0-15 years old,Number lower bounds,3191.0
2005,Male,16-24 years old,Number lower bounds,2089.0
2005,Male,25-34 years old,Number lower bounds,1590.0
2005,Male,35-44 years old,Number lower bounds,1151.0
2005,Male,45-54 years old,Number lower bounds,1070.0
2005,Male,55-64 years old,Number lower bounds,513.0
2005,Male,65 + years old,Number lower bounds,852.0
2006,Total,Total,Number lower bounds,25676.0
2006,Total,0-15 years old,Number lower bounds,7360.0
2006,Total,16-24 years old,Number lower bounds,3521.0
2006,Total,25-34 years old,Number lower bounds,3454.0
2006,Total,35-44 years old,Number lower bounds,3161.0
2006,Total,45-54 years old,Number lower bounds,1550.0
2006,Total,55-64 years old,Number lower bounds,687.0
2006,Total,65 + years old,Number lower bounds,2925.0
2006,Female,Total,Number lower bounds,13094.0
2006,Female,0-15 years old,Number lower bounds,3413.0
2006,Female,16-24 years old,Number lower bounds,2037.0
2006,Female,25-34 years old,Number lower bounds,1856.0
2006,Female,35-44 years old,Number lower bounds,1299.0
2006,Female,45-54 years old,Number lower bounds,508.0
2006,Female,55-64 years old,Number lower bounds,329.0
2006,Female,65 + years old,Number lower bounds,1610.0
2006,Male,Total,Number lower bounds,11739.0
2006,Male,0-15 years old,Number lower bounds,3530.0
2006,Male,16-24 years old,Number lower bounds,1211.0
2006,Male,25-34 years old,Number lower bounds,1283.0
2006,Male,35-44 years old,Number lower bounds,1590.0
2006,Male,45-54 years old,Number lower bounds,864.0
2006,Male,55-64 years old,Number lower bounds,242.0
2006,Male,65 + years old,Number lower bounds,1011.0
2007,Total,Total,Number lower bounds,27658.0
2007,Total,0-15 years old,Number lower bounds,7674.0
2007,Total,16-24 years old,Number lower bounds,3361.0
2007,Total,25-34 years old,Number lower bounds,4011.0
2007,Total,35-44 years old,Number lower bounds,2579.0
2007,Total,45-54 years old,Number lower bounds,1810.0
2007,Total,55-64 years old,Number lower bounds,956.0
2007,Total,65 + years old,Number lower bounds,4011.0
2007,Female,Total,Number lower bounds,14539.0
2007,Female,0-15 years old,Number lower bounds,3786.0
2007,Female,16-24 years old,Number lower bounds,1983.0
2007,Female,25-34 years old,Number lower bounds,1912.0
2007,Female,35-44 years old,Number lower bounds,1079.0
2007,Female,45-54 years old,Number lower bounds,739.0
2007,Female,55-64 years old,Number lower bounds,345.0
2007,Female,65 + years old,Number lower bounds,2489.0
2007,Male,Total,Number lower bounds,12218.0
2007,Male,0-15 years old,Number lower bounds,3476.0
2007,Male,16-24 years old,Number lower bounds,1100.0
2007,Male,25-34 years old,Number lower bounds,1752.0
2007,Male,35-44 years old,Number lower bounds,1255.0
2007,Male,45-54 years old,Number lower bounds,855.0
2007,Male,55-64 years old,Number lower bounds,455.0
2007,Male,65 + years old,Number lower bounds,1167.0
2008,Total,Total,Number lower bounds,28008.0
2008,Total,0-15 years old,Number lower bounds,7156.0
2008,Total,16-24 years old,Number lower bounds,3610.0
2008,Total,25-34 years old,Number lower bounds,3982.0
2008,Total,35-44 years old,Number lower bounds,2494.0
2008,Total,45-54 years old,Number lower bounds,1914.0
2008,Total,55-64 years old,Number lower bounds,1316.0
2008,Total,65 + years old,Number lower bounds,4106.0
2008,Female,Total,Number lower bounds,14304.0
2008,Female,0-15 years old,Number lower bounds,3529.0
2008,Female,16-24 years old,Number lower bounds,1625.0
2008,Female,25-34 years old,Number lower bounds,1770.0
2008,Female,35-44 years old,Number lower bounds,1034.0
2008,Female,45-54 years old,Number lower bounds,832.0
2008,Female,55-64 years old,Number lower bounds,442.0
2008,Female,65 + years old,Number lower bounds,2796.0
2008,Male,Total,Number lower bounds,12765.0
2008,Male,0-15 years old,Number lower bounds,3206.0
2008,Male,16-24 years old,Number lower bounds,1665.0
2008,Male,25-34 years old,Number lower bounds,1843.0
2008,Male,35-44 years old,Number lower bounds,1208.0
2008,Male,45-54 years old,Number lower bounds,850.0
2008,Male,55-64 years old,Number lower bounds,695.0
2008,Male,65 + years old,Number lower bounds,976.0
2009,Total,Total,Number lower bounds,28804.0
2009,Total,0-15 years old,Number lower bounds,6100.0
2009,Total,16-24 years old,Number lower bounds,4713.0
2009,Total,25-34 years old,Number lower bounds,4555.0
2009,Total,35-44 years old,Number lower bounds,2898.0
2009,Total,45-54 years old,Number lower bounds,2057.0
2009,Total,55-64 years old,Number lower bounds,1453.0
2009,Total,65 + years old,Number lower bounds,3437.0
2009,Female,Total,Number lower bounds,15058.0
2009,Female,0-15 years old,Number lower bounds,2985.0
2009,Female,16-24 years old,Number lower bounds,2781.0
2009,Female,25-34 years old,Number lower bounds,1989.0
2009,Female,35-44 years old,Number lower bounds,1283.0
2009,Female,45-54 years old,Number lower bounds,590.0
2009,Female,55-64 years old,Number lower bounds,463.0
2009,Female,65 + years old,Number lower bounds,2588.0
2009,Male,Total,Number lower bounds,12779.0
2009,Male,0-15 years old,Number lower bounds,2728.0
2009,Male,16-24 years old,Number lower bounds,1581.0
2009,Male,25-34 years old,Number lower bounds,2171.0
2009,Male,35-44 years old,Number lower bounds,1319.0
2009,Male,45-54 years old,Number lower bounds,1253.0
2009,Male,55-64 years old,Number lower bounds,800.0
2009,Male,65 + years old,Number lower bounds,569.0
2010,Total,Total,Number lower bounds,27406.0
2010,Total,0-15 years old,Number lower bounds,7939.0
2010,Total,16-24 years old,Number lower bounds,4866.0
2010,Total,25-34 years old,Number lower bounds,4482.0
2010,Total,35-44 years old,Number lower bounds,2479.0
2010,Total,45-54 years old,Number lower bounds,2519.0
2010,Total,55-64 years old,Number lower bounds,694.0
2010,Total,65 + years old,Number lower bounds,1215.0
2010,Female,Total,Number lower bounds,13220.0
2010,Female,0-15 years old,Number lower bounds,3779.0
2010,Female,16-24 years old,Number lower bounds,2584.0
2010,Female,25-34 years old,Number lower bounds,2050.0
2010,Female,35-44 years old,Number lower bounds,940.0
